Source,pH,TDS,Classification
water_potability,5.1993642905895285,287.27449410082784,Unsafe
water_potability,5.182618727660219,422.74827183932405,Unsafe
water_potability,5.457006694623195,142.82273152815497,Unsafe
water_potability,8.135935698553112,316.07119948296554,Safe
water_potability,10.411843728489528,310.2569415102706,Unsafe
water_potability,9.360799864349442,439.6581743350122,Unsafe
water_potability,9.491627860670034,434.32551773934404,Unsafe
water_potability,7.203419375020004,442.9913347001417,Safe
water_potability,8.510770536797278,100.44691343883761,Safe
water_potability,5.0465670641839715,262.902394033834,Unsafe
water_potability,8.535294500103348,438.8488437098197,Unsafe
water_potability,6.365209373301763,378.7187193462678,Safe
water_potability,3.9456051348018217,217.82952475336123,Unsafe
water_potability,7.522054422596864,154.34109810003517,Safe
water_potability,5.879897217269834,193.51941781227475,Unsafe
water_potability,7.213229359963692,110.78096327443274,Safe
water_potability,8.82598916593728,277.3131434668164,Unsafe
water_potability,2.147660081924379,163.3615220445776,Unsafe
water_potability,6.717876527851962,531.2274285865129,Safe
water_potability,8.012098095209847,294.7545583399673,Unsafe
water_potability,5.854387147165515,487.4869641492768,Safe
water_potability,2.370107347500986,178.72425131454207,Unsafe
water_potability,9.096647847221806,240.34341701461045,Safe
water_potability,9.887081902813739,308.9610806977452,Safe
water_potability,9.120268250247758,151.14486973638637,Unsafe
water_potability,6.484482107084147,126.03270601562048,Unsafe
water_potability,8.30830180835075,283.9346578105169,Safe
water_potability,6.407998198051438,211.21842616440844,Unsafe
water_potability,7.836124321826175,437.9026816528277,Safe
water_potability,7.81567822291154,250.8754651895208,Safe
water_potability,7.082953779727929,268.40424784530427,Unsafe
water_potability,6.456765267828316,285.6549479876056,Safe
water_potability,7.5101240644983625,220.46185396196898,Safe
water_potability,7.131758068442135,182.14453625001082,Safe
water_potability,8.358959643570701,236.31746684669235,Unsafe
water_potability,9.11164752077253,331.7488250214622,Safe
water_potability,8.940703937030161,380.19906933807783,Safe
water_potability,8.06400485356457,312.5266803649107,Safe
water_potability,5.693721868805835,285.5823815649271,Safe
water_potability,9.161994517402093,239.95688336344892,Safe
water_potability,5.418275084811579,313.1443185618266,Safe
water_potability,9.431161109700405,283.69506945481953,Unsafe
water_potability,13.594161098714967,211.0366075956642,Unsafe
water_potability,5.571998563301911,287.85919227750134,Safe
water_potability,6.5216384785958414,343.36595552397443,Safe
water_potability,11.330171707631463,335.0265422021389,Unsafe
water_potability,5.751274285825701,323.9743579791854,Safe
water_potability,4.317940628400801,168.86343103936335,Safe
water_potability,5.136618452209041,300.67474941938167,Unsafe
water_potability,5.319151991410843,266.46604098042167,Safe
water_potability,8.688024636952772,241.5491154845276,Safe
water_potability,4.699199485649295,235.77254324628507,Unsafe
water_potability,8.567316091526308,257.02305913678765,Unsafe
water_potability,4.888474851495644,219.12532357448657,Unsafe
water_potability,7.646493239691487,267.78416872551475,Safe
water_potability,10.782681770054504,205.23773472918845,Unsafe
water_potability,6.321496157349067,309.74306927634484,Safe
water_potability,8.935606036906194,443.3519921008667,Unsafe
water_potability,9.018517182421586,462.86449559253805,Safe
water_potability,4.414243049158158,263.2652368986592,Safe
water_potability,8.138128488798456,252.21171038660583,Safe
water_potability,5.355597751372635,283.08904621450824,Unsafe
water_potability,7.380167275665966,483.5712141657409,Unsafe
water_potability,5.2023769846808205,392.4278307371215,Safe
water_potability,7.788566086373585,273.3798315098496,Unsafe
water_potability,10.413577828425346,329.2058114235857,Unsafe
water_potability,5.632948614849779,354.9263519042904,Unsafe
water_potability,8.009309363518815,359.3973551914128,Safe
water_potability,6.290871364245463,249.2470877844126,Unsafe
water_potability,5.559932246632264,250.84700670720682,Safe
water_potability,5.149534913741505,295.2746699038751,Unsafe
water_potability,8.38842442794802,162.34482790277752,Safe
water_potability,5.835465044960448,244.26633103650641,Safe
water_potability,9.856464817715079,262.46661071704307,Safe
water_potability,7.768552432365625,216.0135790039394,Safe
water_potability,6.674375628196026,376.3414031762168,Safe
water_potability,8.710965220950746,157.93925898890114,Safe
water_potability,5.595780545656961,242.4809733303757,Safe
water_potability,10.107705053613678,208.33173640979078,Unsafe
water_potability,7.945908908511106,181.87304496704326,Unsafe
water_potability,4.897402157472435,389.3341595665443,Unsafe
water_potability,8.502867244864426,162.04668727693416,Safe
water_potability,7.927220238404748,223.07752598538517,Safe
water_potability,8.290893290989679,407.6397629244108,Safe
water_potability,11.486075882980922,253.17276389429853,Unsafe
water_potability,6.689720876993638,224.86055990122028,Safe
water_potability,7.022605828463766,371.73954942085095,Safe
water_potability,6.9594484655617155,282.84711207265775,Safe
water_potability,5.834087623549786,402.92227619391736,Safe
water_potability,6.942150486876788,256.4143841454644,Safe
water_potability,10.001700840224965,169.38119961951747,Unsafe
water_potability,8.246012541995029,261.3194108254462,Safe
water_potability,5.671056085554035,223.06835425855428,Unsafe
water_potability,7.2602424768168605,310.4317285275474,Safe
water_potability,9.238104166733919,272.85148926795375,Safe
water_potability,6.470316072143066,316.1175034863177,Safe
water_potability,10.209890764884427,267.1223447729784,Unsafe
water_potability,8.855550464647509,354.347936528471,Safe
water_potability,5.225881740375577,120.29474657840282,Safe
water_potability,3.7174768369083315,479.89340643603,Unsafe
water_potability,7.493281491864778,192.6343520076667,Safe
water_potability,5.542779862011224,384.82588259123554,Unsafe
water_potability,10.605022457138137,102.49166427513993,Unsafe
water_potability,7.049884064860317,222.66534523911855,Unsafe
water_potability,8.552349061014692,372.087922750039,Unsafe
water_potability,4.383315557897392,367.85418692151757,Unsafe
water_potability,4.353741346971203,292.9763161151921,Safe
water_potability,7.124061144899468,342.5328661634832,Safe
water_potability,8.877725841485208,236.59912037408643,Safe
water_potability,7.683877118195306,224.5016532981498,Safe
water_potability,7.451697276932019,262.4343124886806,Unsafe
water_potability,3.979563032776773,238.810457304265,Unsafe
water_potability,7.233581095593255,54.71785096635796,Safe
water_potability,8.5430917266983,217.79679258867188,Unsafe
water_potability,5.821202094918292,260.2902562752125,Unsafe
water_potability,5.641749588669,185.43848794841273,Unsafe
water_potability,2.4120732682540655,299.94695576478335,Unsafe
water_potability,6.5067166975224255,242.05738679004887,Unsafe
water_potability,7.898979840550295,290.55589386456325,Safe
water_potability,9.993731218762916,274.2370890275795,Safe
water_potability,7.864951320052355,99.85099974875834,Unsafe
water_potability,9.201324328064363,159.72362754285652,Unsafe
water_potability,7.891280448127316,181.86423155503957,Unsafe
water_potability,8.66802214681299,302.31128104228833,Safe
water_potability,8.718164712368313,349.4010708354955,Safe
water_potability,10.798730689459072,411.4690323397952,Unsafe
water_potability,12.267290475982083,271.4876154752256,Unsafe
water_potability,6.72607252103975,291.96865368380094,Unsafe
water_potability,8.761151511268842,206.67215011192826,Safe
water_potability,6.735145305239803,263.7955335316347,Unsafe
water_potability,8.510701699958696,115.67921046685998,Safe
water_potability,3.6047038580394815,266.7856715556286,Unsafe
water_potability,8.196256881737845,219.30081590560204,Safe
water_potability,5.926930579193643,160.88060381533012,Safe
water_potability,5.915784260889986,287.08532328318125,Unsafe
water_potability,7.229723022256344,265.01624278539583,Safe
water_potability,8.998453487079484,312.04409615121017,Unsafe
water_potability,10.529790901008207,385.95902000065485,Safe
water_potability,3.812811329112378,215.76154130235335,Safe
water_potability,8.76509530756177,206.76134009230816,Safe
water_potability,7.505967521215523,248.70069285228638,Unsafe
water_potability,8.294685311315849,225.72411164722433,Unsafe
water_potability,6.729192360451049,316.02680807015827,Unsafe
water_potability,8.691097136643195,332.5573830669439,Unsafe
water_potability,5.467161894106042,299.98114146806745,Safe
water_potability,6.609916934110048,310.6844457869201,Safe
water_potability,8.077199674399957,267.90120235986825,Safe
water_potability,5.324222526424295,373.3514230554373,Unsafe
water_potability,4.767926783372962,244.81747659817177,Unsafe
water_potability,7.04702202185572,266.6243048689477,Safe
water_potability,5.646213044591275,377.06797404183203,Safe
water_potability,6.8806266959879885,233.99492456223487,Unsafe
water_potability,5.765014154477017,335.27564572542394,Unsafe
water_potability,2.7419598250135895,376.64797835172544,Unsafe
water_potability,7.217500255154142,327.831783149984,Safe
water_potability,6.444102911847418,414.08701883089367,Safe
water_potability,6.001962575194336,140.99415302437916,Unsafe
water_potability,8.191876943350948,343.3932097696822,Unsafe
water_potability,7.638040270799651,213.6534756398538,Safe
water_potability,10.194118082470686,439.55959027698475,Unsafe
water_potability,10.704958544255183,300.400643439264,Unsafe
water_potability,4.520814704416336,269.2118383165456,Unsafe
water_potability,6.5560511972365205,295.8170374073365,Safe
water_potability,3.992938529258566,254.03031483593918,Unsafe
water_potability,7.916425139139433,312.7439747571783,Unsafe
water_potability,9.230059562421646,146.95254806002785,Safe
water_potability,7.362618468441433,279.12583822405804,Safe
water_potability,7.553803906497432,366.9762557069413,Unsafe
water_potability,10.401637957582164,315.83924377444805,Unsafe
water_potability,10.241037346516894,251.17200235022642,Safe
water_potability,8.34881698082672,197.89173180327202,Safe
water_potability,4.8950802140689795,299.0147966293362,Safe
water_potability,6.931640127700623,186.68191811778712,Safe
water_potability,10.223353395779935,154.9514626366361,Safe
water_potability,4.872774894571829,176.17344866775375,Unsafe
water_potability,10.468449924219343,271.32744500512365,Unsafe
water_potability,7.263906311144005,200.7960186739761,Unsafe
water_potability,3.6073748936328753,201.8535786966636,Unsafe
water_potability,4.7264787569073,192.55726984270365,Unsafe
water_potability,1.686119547896391,242.622160526909,Safe
water_potability,11.638820257998566,489.48751530389154,Unsafe
water_potability,6.23915867891026,297.84336860752074,Safe
water_potability,5.916379960052726,173.9948347934071,Safe
water_potability,7.640451282897453,286.1229829362958,Unsafe
water_potability,3.481127461059051,270.64602231893036,Unsafe
water_potability,6.209572210954525,430.2066235922191,Safe
water_potability,9.254739289929137,291.0305340434616,Unsafe
water_potability,9.453798258599173,363.89187981183113,Safe
water_potability,5.122115547230841,79.5989781994262,Safe
water_potability,8.25748275223244,227.17118065193972,Safe
water_potability,7.223236372529381,317.67555085891644,Safe
water_potability,5.585540074426017,435.4034934996233,Safe
water_potability,6.018097067394906,182.13138925650867,Unsafe
water_potability,7.380890192360205,250.22334649605273,Safe
water_potability,4.433858264261808,184.20924535001916,Unsafe
water_potability,10.866600927485027,233.10092563182675,Unsafe
water_potability,5.70883655270736,448.2145078682009,Unsafe
water_potability,9.964834716876872,350.345566211088,Unsafe
water_potability,9.20363957678157,174.42994165093904,Safe
water_potability,9.320744662218027,158.83534909839173,Safe
water_potability,8.499395581759726,204.82431783073469,Unsafe
water_potability,11.1585343539844,210.815818556166,Safe
water_potability,0.9544993817162473,169.2073465090207,Unsafe
water_potability,5.444096190446625,325.39930324397346,Unsafe
water_potability,10.885776349726864,401.2519641816844,Unsafe
water_potability,6.974335275602549,342.6433482099543,Safe
water_potability,6.6945034432691095,221.0554346494023,Safe
water_potability,4.478657164464087,489.1337139857024,Unsafe
water_potability,6.971458537011751,109.97114810574476,Safe
water_potability,7.407251870583682,376.0653705829495,Safe
water_potability,7.467573246531536,327.85882445366167,Unsafe
water_potability,9.568183807947571,219.3351019827631,Unsafe
water_potability,5.100129348109019,372.38805076979395,Unsafe
water_potability,8.478824543149877,205.0964906436523,Safe
water_potability,7.518752332312857,336.10897024119544,Safe
water_potability,6.637796941258441,322.6004951323373,Unsafe
water_potability,9.019937770885418,464.06241322988444,Safe
water_potability,5.814310534614835,296.9346185566403,Safe
water_potability,9.209402159704545,343.88972836203345,Unsafe
water_potability,6.788591054684893,287.1539896019044,Unsafe
water_potability,7.973358449148141,282.9474672733594,Safe
water_potability,8.892628217053778,205.1092369622891,Unsafe
water_potability,6.604857387963174,368.69772726262505,Unsafe
water_potability,8.877100845682637,315.82176058378855,Safe
water_potability,4.986318762746255,183.22756519588836,Unsafe
water_potability,7.616115081755057,330.62281987348024,Safe
water_potability,9.73773899134916,294.4125422676956,Unsafe
water_potability,6.731281246157113,327.7679984420038,Safe
water_potability,8.944203011980786,181.92312314577947,Safe
water_potability,8.295927574479988,246.45647632886502,Safe
water_potability,7.082905687000958,275.5581791098076,Unsafe
water_potability,9.250360015731493,278.5760518909915,Safe
water_potability,8.094311405449139,300.4983002512089,Safe
water_potability,8.844900396942446,207.775843094597,Safe
water_potability,10.836393865109816,322.83108369842824,Unsafe
water_potability,7.080013841732663,229.73257694445917,Safe
water_potability,8.965874031448474,267.67386041641623,Unsafe
water_potability,7.203296998487021,294.481422191392,Safe
water_potability,5.53568859015537,331.8564223271372,Unsafe
water_potability,6.571122651149792,334.28647912837823,Safe
water_potability,8.702923404528189,291.3900841809116,Unsafe
water_potability,6.377565154750448,248.1746941182146,Safe
water_potability,5.621906094818401,340.10483093778515,Safe
water_potability,5.394289443250102,115.13570503636441,Unsafe
water_potability,10.784685897944405,93.60195463693879,Unsafe
water_potability,7.900405668578232,326.14193659865896,Safe
water_potability,8.61542778689642,140.31923699708477,Safe
water_potability,6.718633912729628,281.9237283075364,Safe
water_potability,5.7119214937691964,273.26814304741663,Safe
water_potability,5.49619587629059,278.7643917823203,Unsafe
water_potability,6.007209545731833,296.23310578179786,Safe
water_potability,8.52048265112457,379.96428091232565,Safe
water_potability,9.80563773774679,421.3311350677102,Unsafe
water_potability,4.345587202811233,131.13047879212888,Unsafe
water_potability,7.47085035352051,316.2243124105339,Safe
water_potability,6.1195838224134365,333.56082690074516,Unsafe
water_potability,6.698113636794037,233.302489116583,Safe
water_potability,5.615000965650353,427.16983495637965,Safe
water_potability,7.423333868235812,362.4573003963161,Safe
water_potability,6.277701585663084,454.85765678864396,Unsafe
water_potability,7.956405570943305,311.8718784352499,Unsafe
water_potability,5.310331677572515,201.32609113635746,Unsafe
water_potability,9.915897632036454,254.00452083963947,Unsafe
water_potability,2.1241205117540143,275.29917025580664,Unsafe
water_potability,1.4403835154351672,316.68074307993805,Unsafe
water_potability,7.452003016121346,317.71640139507264,Unsafe
water_potability,7.745168308432229,345.44823010054216,Safe
water_potability,9.624806511397006,297.96187902270464,Unsafe
water_potability,11.061620608424327,197.51866587707485,Unsafe
water_potability,10.781945816803029,369.0433154213887,Unsafe
water_potability,7.81298612105486,223.1760938470543,Safe
water_potability,2.770024787145967,322.52907931422806,Unsafe
water_potability,4.922079819043287,361.41188748357973,Unsafe
water_potability,7.729499962011415,372.21709457918905,Safe
water_potability,7.315666747619792,348.35922090417614,Safe
water_potability,5.601468143507134,274.9991803870753,Unsafe
water_potability,6.240688946671515,394.37182050970137,Safe
water_potability,6.153242356361758,335.6952383282013,Unsafe
water_potability,9.362755345503867,332.37580521767774,Safe
water_potability,6.713310820314714,214.132057948715,Safe
water_potability,5.415001235148412,304.73516000885337,Unsafe
water_potability,6.0287467215666695,412.8119169253612,Unsafe
water_potability,4.187030354171245,270.13743865223097,Unsafe
water_potability,4.373426461715625,222.93418308115824,Unsafe
water_potability,6.524761110172692,33.475133668844876,Safe
water_potability,6.926288114823247,325.99760566496894,Safe
water_potability,5.7929969982168,268.92548078630165,Safe
water_potability,5.665172180388414,107.04559368004155,Unsafe
water_potability,6.712997925868175,300.6860198656541,Unsafe
water_potability,8.496146956692563,160.14403073388488,Unsafe
water_potability,9.46615410912781,501.8355362830955,Safe
water_potability,12.112458138267334,300.4699331777306,Unsafe
water_potability,4.840262130667926,358.1948543091766,Unsafe
water_potability,11.580925225081018,220.21087350465058,Unsafe
water_potability,7.332816059605471,356.3508931333578,Safe
water_potability,9.389844534826508,174.90524474781975,Unsafe
water_potability,8.230911455967274,240.1470681737603,Unsafe
water_potability,5.627831607728837,307.8612614186434,Safe
water_potability,5.613811864833966,82.02011346694518,Safe
water_potability,2.5868745085352898,352.6223794699158,Unsafe
water_potability,4.123924729478858,355.3711500880686,Unsafe
water_potability,8.600862956669454,285.5629645418071,Unsafe
water_potability,5.767569698714311,387.69012587579397,Unsafe
water_potability,7.570437014663683,319.6499863625987,Safe
water_potability,9.872059309821772,464.15829760904154,Safe
water_potability,7.874566790279076,404.72986284152836,Unsafe
water_potability,4.612556811506396,267.9022622818419,Unsafe
water_potability,7.197086654977463,328.3395621908801,Unsafe
water_potability,8.116475773259758,190.43817014779114,Safe
water_potability,4.683653239469036,287.88315565978576,Safe
water_potability,9.52277096078153,152.7220122903002,Safe
water_potability,10.50553139208193,187.49367254446986,Unsafe
water_potability,6.443212817842943,91.46740881854103,Safe
water_potability,4.4881012573616275,414.68273600439704,Safe
water_potability,7.071140253248119,292.37438705633184,Unsafe
water_potability,6.885993283119016,315.06399124135703,Safe
water_potability,9.602223595960192,305.1808760134322,Safe
water_potability,3.8680101148084494,337.08379683113003,Unsafe
water_potability,7.69732864556934,139.53924421119697,Unsafe
water_potability,5.775215146577275,358.9706317727707,Unsafe
water_potability,7.159411532647113,408.94857419406617,Safe
water_potability,7.354083405781135,341.4807294595515,Safe
water_potability,7.992077949519191,425.5521417203831,Safe
water_potability,3.124354920926108,280.79222955659486,Unsafe
water_potability,7.982196132468059,220.09994100477087,Safe
water_potability,6.624197115567848,289.9252446361207,Unsafe
water_potability,7.8107525720881235,265.2209130928345,Safe
water_potability,8.125225368131279,170.6007913513347,Safe
water_potability,5.37083991324114,130.31028976802543,Safe
water_potability,4.6440528358965665,182.9061751247934,Safe
water_potability,7.658625639847764,375.15615831648495,Unsafe
water_potability,6.095098867969387,399.4321286726371,Unsafe
water_potability,6.22764918216517,366.44529069783783,Safe
water_potability,8.589526830283784,382.19980755996085,Unsafe
water_potability,10.100535674439287,162.97841345086326,Unsafe
water_potability,7.150353295095739,170.86938592932682,Unsafe
water_potability,5.062630450115163,237.43754596018323,Unsafe
water_potability,9.54821941232298,283.60615267883674,Unsafe
water_potability,9.172380773664807,394.13860034510026,Safe
water_potability,5.87896378228139,246.14017815957519,Unsafe
water_potability,9.424701249431534,202.56149726980715,Safe
water_potability,8.025866975375665,180.98098881823867,Safe
water_potability,9.662468526298522,217.14621756990644,Safe
water_potability,5.4404787531298435,199.62469378791042,Safe
water_potability,10.90814844799766,293.8556004551715,Unsafe
water_potability,9.226398500274382,180.12899618560283,Safe
water_potability,4.323782456365329,353.0072960789374,Safe
water_potability,6.285721855001337,263.64868410061257,Safe
water_potability,4.1814235243598485,345.26535178338565,Safe
water_potability,7.082669457333163,328.8185146562555,Safe
water_potability,9.486774026693944,190.1995265100158,Safe
water_potability,8.397457032144043,204.29805307178333,Unsafe
water_potability,6.207322060629663,287.6760944693866,Unsafe
water_potability,8.827747327356938,210.13530907358796,Unsafe
water_potability,7.392513829677663,78.23375374613187,Unsafe
water_potability,5.313073426967268,465.0834439266995,Safe
water_potability,5.789835588655071,286.71434800243264,Unsafe
water_potability,7.633901224406904,388.86282641934173,Safe
water_potability,6.4802623258588605,226.24556789232682,Safe
water_potability,2.0510405719401854,261.71737731579435,Unsafe
water_potability,7.724982719730818,186.79852311732947,Safe
water_potability,5.74770600124272,274.69836288741527,Safe
water_potability,7.732513209245058,137.9527425430818,Safe
water_potability,11.014399849145272,445.60881845448114,Unsafe
water_potability,7.702966570508966,148.70673942345246,Unsafe
water_potability,7.309007981994959,481.7916437708665,Safe
water_potability,5.489839136166573,250.41221281138644,Safe
water_potability,6.963784405088186,307.2180178376408,Safe
water_potability,9.476602779751857,293.40417005065905,Safe
water_potability,5.561655908496684,306.55011800925445,Safe
water_potability,6.240043882276766,308.4710764705518,Unsafe
water_potability,7.7390204524413395,247.19557048568257,Unsafe
water_potability,6.077285286606484,218.01865957901782,Safe
water_potability,6.0961056080681635,317.2999934412631,Unsafe
water_potability,5.6874875223709385,492.9641010029899,Safe
water_potability,7.861641363979226,444.1421029260099,Unsafe
water_potability,6.842724139116727,345.5638619499487,Unsafe
water_potability,10.126951848374585,296.39153288479093,Safe
water_potability,7.216894550957593,326.0813905035234,Safe
water_potability,7.876524881011122,327.9364452207896,Unsafe
water_potability,6.674080168101333,216.7637995022476,Unsafe
water_potability,6.513061493463756,103.51016209299951,Safe
water_potability,5.113871581700165,242.8298117389649,Unsafe
water_potability,8.461131943065137,223.2692842477847,Safe
water_potability,8.194064616068902,175.34187979482525,Safe
water_potability,3.574724858584209,238.97820890796544,Unsafe
water_potability,9.452673019032979,518.7593218026949,Unsafe
water_potability,6.187016273272534,302.08203513606753,Safe
water_potability,0.7447018418966227,269.95404522887907,Unsafe
water_potability,5.648007970702172,208.60062692965968,Safe
water_potability,8.381044166166786,136.54440216158963,Unsafe
water_potability,9.525254621249868,148.80734865549553,Safe
water_potability,7.3905885506654325,374.49126345169987,Safe
water_potability,9.101978078583649,272.2354004661217,Safe
water_potability,6.146109346815304,214.48427034055138,Unsafe
water_potability,12.035891580682856,381.5536550761649,Safe
water_potability,6.455345806151865,251.09636153613778,Unsafe
water_potability,7.67321858277885,373.2216340528694,Safe
water_potability,4.4701550540993615,231.9432277422254,Unsafe
water_potability,5.29604152561364,449.22677859100423,Safe
water_potability,8.120317231800835,281.8790399408272,Safe
water_potability,5.005216914073545,178.06031884529423,Unsafe
water_potability,2.9080244636034887,229.05401327695722,Unsafe
water_potability,7.70533336563621,144.04867431023163,Unsafe
water_potability,6.067035998578407,437.39781434353665,Safe
water_potability,11.100841573608848,330.2761485508079,Unsafe
water_potability,6.994221961424175,87.8942004390176,Unsafe
water_potability,6.612847466025074,298.50764674757266,Safe
water_potability,8.760923907335037,302.0466428839344,Safe
water_potability,7.173855512469371,109.37686676733412,Safe
water_potability,7.949271261007604,446.2457535524958,Unsafe
water_potability,9.342489166902428,306.1603804277263,Safe
water_potability,7.149174087526989,194.234734244935,Unsafe
water_potability,4.424487995510315,321.22220218111863,Unsafe
water_potability,7.3204708128745875,139.39664698737823,Safe
water_potability,5.1140850629228645,264.0266585032713,Unsafe
water_potability,4.98360345455144,374.03009760500663,Safe
water_potability,7.498339633297462,206.19515552214247,Unsafe
water_potability,8.707058041705196,331.1573410799491,Unsafe
water_potability,3.269695129271288,137.71453808891403,Unsafe
water_potability,6.190341002035856,214.44070518135956,Unsafe
water_potability,4.41034349831726,279.8901747849802,Unsafe
water_potability,9.188790350352955,211.4065232791067,Unsafe
water_potability,6.16921216463964,467.3105254729453,Safe
water_potability,5.825472280480276,337.4894421104981,Safe
water_potability,9.49107856391724,369.47991599121417,Unsafe
water_potability,6.210739583383443,417.8291150820618,Safe
water_potability,5.677912798669759,241.5932737477541,Unsafe
water_potability,7.216599875826295,410.91036492109185,Safe
water_potability,7.4454111507003855,315.367784199192,Safe
water_potability,5.483005417937603,355.7516518236201,Safe
water_potability,4.7435882361475015,403.48122218510815,Unsafe
water_potability,6.834241483738634,446.93714998578463,Unsafe
water_potability,6.164138279436571,319.44732241910776,Unsafe
water_potability,5.591470183800117,535.0379819606069,Safe
water_potability,5.167130842143839,128.19991341429017,Unsafe
water_potability,5.679319096057684,337.09184135990387,Unsafe
water_potability,4.553695129315885,185.3079697354892,Safe
water_potability,7.840346230569903,446.7458543452394,Safe
water_potability,4.7766853305812305,375.34670886018637,Unsafe
water_potability,9.29377398588974,384.19156057810454,Safe
water_potability,4.762189534186225,355.06880899988255,Unsafe
water_potability,4.191018179003222,421.3606959344005,Safe
water_potability,7.811420713175257,349.23159097909183,Unsafe
water_potability,8.278627357992073,414.1106606395486,Safe
water_potability,7.675751140582223,226.68410294642223,Safe
water_potability,7.452821494343388,210.41416980812727,Unsafe
water_potability,7.59938937516606,442.1902525817475,Safe
water_potability,3.6528682675965607,179.3288626986149,Unsafe
water_potability,5.807322067029025,257.6055140235915,Unsafe
water_potability,3.5733216303563147,432.39254512407285,Unsafe
water_potability,4.0288088172967615,198.65413106238162,Unsafe
water_potability,6.574736206974621,200.72703116697545,Safe
